FID;the_geom;NFDBFIREID;SRC_AGENCY;NAT_PARK;FIRE_ID;FIRENAME;LATITUDE;LONGITUDE;YEAR;MONTH;DAY;REP_DATE;OUT_DATE;SIZE_HA;CAUSE;FIRE_TYPE;RESPONSE;PROTZONE;MORE_INFO
NFDB_point.6444;POINT (-167133.5956705332 268245.5087141972);MB-1991-6-06-3-91;MB;;6-06-3-91;;51.3935;-97.4227;1991;4;6;1991-04-06T00:00:00;1991-04-06T00:00:00;250;N;;;Intensive;
NFDB_point.7049;POINT (-38418.20447720608 3027.6264841547236);MB-1991-3-02-1-91;MB;;3-02-1-91;;49.0258;-95.5254;1991;4;3;1991-04-03T00:00:00;1991-04-22T00:00:00;230;H;;;Intensive;
NFDB_point.6443;POINT (-162471.8336643344 274094.3789811246);MB-1991-6-06-1-91;MB;;6-06-1-91;;51.44808;-97.3583;1991;4;2;1991-04-02T00:00:00;1991-04-12T00:00:00;300;N;;;Intensive;
NFDB_point.7040;POINT (-72712.27231639561 40683.63121675979);MB-1991-3-03-3-91;MB;;3-03-3-91;;49.36091;-96.0024;1991;3;23;1991-03-23T00:00:00;1991-04-30T00:00:00;330;H;;;Intensive;
NFDB_point.1660;POINT (-1594390.612835229 1150592.1913280739);BC-1991-1991-G80002;BC;;1991-G80002;;56.321;-122.164;1991;2;17;1991-02-17T00:00:00;;1075;H;Fire;;;
NFDB_point.13886;POINT (27249.33040833371 -20056.303412801586);ON-1990-FOR83;ON;;FOR83;;48.819;-94.6292;1990;11;12;1990-11-12T00:00:00;1990-11-28T00:00:00;1644;H;IFR;SUP;;
NFDB_point.6979;POINT (-90427.06367153901 203339.26462495234);MB-1990-5-3-29-90;MB;;5-3-29-90;;50.8261;-96.2921;1990;10;26;1990-10-26T00:00:00;1990-12-17T00:00:00;255.6;H;;;Intensive;
NFDB_point.6486;POINT (-241096.82742000915 135991.9684509728);MB-1990-3-5-2-90;MB;;3-5-2-90;;50.1675;-98.3909;1990;10;13;1990-10-13T00:00:00;1990-10-23T00:00:00;264.1;H;;;Intensive;
NFDB_point.6442;POINT (-167014.68868982312 271452.7916868795);MB-1990-6-6-10-90;MB;;6-6-10-90;;51.4226;-97.4227;1990;10;12;1990-10-12T00:00:00;1990-12-07T00:00:00;315.1;H;;;Intensive;
NFDB_point.7043;POINT (-105818.19087752972 24943.216912801377);MB-1990-3-2-9-90;MB;;3-2-9-90;;49.2135;-96.4537;1990;10;10;1990-10-10T00:00:00;1990-11-10T00:00:00;892.6;H;;;Intensive;
NFDB_point.1709;POINT (-1926602.5412907035 689581.8613055395);BC-1990-1990-C50064;BC;;1990-C50064;;51.223;-123.772;1990;9;28;1990-09-28T00:00:00;;204;H;Fire;;;
NFDB_point.2833;POINT (-1260362.3088730765 1084151.4482187922);AB-1990-DP1-034-90;AB;;DP1-034-90;DP1034;56.9029;-116.5867;1990;9;24;1990-09-24T00:00:00;1990-10-05T00:00:00;304.9;U;Crown;;;
NFDB_point.1692;POINT (-1579395.5729966061 1140702.18756592);BC-1990-1990-G80027;BC;;1990-G80027;;56.295;-121.871;1990;9;23;1990-09-23T00:00:00;;395;H;Fire;;;
NFDB_point.2831;POINT (-1386638.6538885694 1193773.9812408937);AB-1990-DP3-036-90;AB;;DP3-036-90;DP3036;57.4371;-119.2418;1990;9;23;1990-09-23T00:00:00;1990-10-15T00:00:00;496;U;Surface;;;
NFDB_point.1643;POINT (-1590226.819140213 1363111.6702481727);BC-1990-1990-G90071;BC;;1990-G90071;;58.107;-123.63;1990;9;22;1990-09-22T00:00:00;;2131;H;Fire;;;
NFDB_point.1644;POINT (-1575156.9649360788 1345167.6499506687);BC-1990-1990-G90072;BC;;1990-G90072;;58.018;-123.259;1990;9;22;1990-09-22T00:00:00;;1107.7;H;Fire;;;
NFDB_point.1691;POINT (-1524231.1193845351 1220345.3967053401);BC-1990-1990-G80022;BC;;1990-G80022;;57.17;-121.572;1990;9;22;1990-09-22T00:00:00;;24080;H;Fire;;;
NFDB_point.1693;POINT (-1501028.8219044392 1118105.7853836943);BC-1990-1990-G80026;BC;;1990-G80026;;56.393;-120.534;1990;9;22;1990-09-22T00:00:00;;204;H;Fire;;;
NFDB_point.1651;POINT (-1648842.0473070436 1439947.144078419);BC-1990-1990-G90069;BC;;1990-G90069;;58.5;-125.148;1990;9;19;1990-09-19T00:00:00;;836.6;H;Fire;;;
NFDB_point.1652;POINT (-1598479.6135452413 1372545.1359664183);BC-1990-1990-G90066;BC;;1990-G90066;;58.152;-123.831;1990;9;18;1990-09-18T00:00:00;;3451.9;H;Fire;;;
NFDB_point.2829;POINT (-1378661.1234395604 1297396.455979749);AB-1990-DF3-063-90;AB;;DF3-063-90;DF3063;58.3489;-119.7876;1990;9;17;1990-09-17T00:00:00;1990-12-31T00:00:00;932.8;H;Surface;;;
NFDB_point.1699;POINT (-1734506.2570444106 868302.1863288111);BC-1990-1990-G10215;BC;;1990-G10215;;53.438;-122.326;1990;9;11;1990-09-11T00:00:00;;356;H;Fire;;;
NFDB_point.1690;POINT (-1481225.263257053 1117082.3585076663);BC-1990-1990-G80025;BC;;1990-G80025;;56.455;-120.225;1990;9;9;1990-09-09T00:00:00;;412;H;Fire;;;
NFDB_point.8365;POINT (1829294.6792824345 477675.7484809407);QC-1990-4086;QC;;1990-4086;;49.85222;-68.74163;1990;8;29;1990-08-29T00:00:00;1990-10-10T00:00:00;3800;H;;;Intensive;
NFDB_point.13407;POINT (764944.4054553416 447474.5359529685);ON-1990-MOO17;ON;;MOO17;;52.4235;-83.5589;1990;8;23;1990-08-23T00:00:00;1990-09-19T00:00:00;250;N;IFR;MON;;
NFDB_point.14257;POINT (661773.6860053447 490168.3201676612);ON-1990-MOO20;ON;;MOO20;;52.9643;-84.9751;1990;8;22;1990-08-22T00:00:00;1990-09-19T00:00:00;1000;N;IFR;PRO;;
NFDB_point.13653;POINT (786466.5240021057 478476.1310733631);ON-1990-MOO16;ON;;MOO16;;52.6652;-83.1589;1990;8;20;1990-08-20T00:00:00;1990-09-19T00:00:00;500;N;IFR;MON;;
NFDB_point.1694;POINT (-1607023.9778366203 991984.0820966535);BC-1990-1990-G70057;BC;;1990-G70057;;54.946;-121.302;1990;8;16;1990-08-16T00:00:00;;1424;N;Fire;;;
NFDB_point.15016;POINT (568406.028801814 387499.11711341236);ON-1990-GER85;ON;;GER85;;52.1627;-86.576;1990;8;16;1990-08-16T00:00:00;1990-09-16T00:00:00;366;N;IFR;MON;;
NFDB_point.13623;POINT (505679.5713329857 568537.3074570224);ON-1990-GER83;ON;;GER83;;53.8713;-87.1673;1990;8;15;1990-08-15T00:00:00;1990-09-26T00:00:00;600;N;IFR;MON;;
NFDB_point.6977;POINT (-38578.44758036158 447493.7721490944);MB-1990-1-7-23-90;MB;;1-7-23-90;;53.05;-95.5833;1990;8;14;1990-08-14T00:00:00;1990-09-20T00:00:00;480.3;N;;;Intensive;
NFDB_point.6978;POINT (-41994.55224734801 436548.4454054609);MB-1990-1-7-22-90;MB;;1-7-22-90;;52.95;-95.6333;1990;8;14;1990-08-14T00:00:00;1990-09-20T00:00:00;1111.1;N;;;Intensive;
NFDB_point.13871;POINT (-9657.463818677454 406091.387907763);ON-1990-RED46;ON;;RED46;;52.6745;-95.1446;1990;8;14;1990-08-14T00:00:00;1990-10-10T00:00:00;547;N;IFR;PRO;;
NFDB_point.1679;POINT (-2002166.345846857 694016.3868598077);BC-1990-1990-V50035;BC;;1990-V50035;;50.955;-124.774;1990;8;12;1990-08-12T00:00:00;;888.6;N;Fire;;;
NFDB_point.1680;POINT (-2005229.9778291192 694452.4278107774);BC-1990-1990-V50036;BC;;1990-V50036;;50.946;-124.816;1990;8;12;1990-08-12T00:00:00;;349.3;N;Fire;;;
NFDB_point.1681;POINT (-2012679.1809131315 703810.9652077463);BC-1990-1990-V50037;BC;;1990-V50037;;50.991;-124.972;1990;8;12;1990-08-12T00:00:00;;722.1;N;Fire;;;
NFDB_point.1705;POINT (-2071198.1048839556 843662.4569086358);BC-1990-1990-VA0035;BC;;1990-VA0035;;51.866;-126.668;1990;8;12;1990-08-12T00:00:00;;1000;N;Fire;;;
NFDB_point.1650;POINT (-1737880.637957876 1429876.743178402);BC-1990-1990-G60024;BC;;1990-G60024;;58.036;-126.444;1990;8;11;1990-08-11T00:00:00;;594;N;Fire;;;
NFDB_point.1706;POINT (-2056330.898144083 829990.2507957504);BC-1990-1990-VA0039;BC;;1990-VA0039;;51.821;-126.381;1990;8;11;1990-08-11T00:00:00;;1500;N;Fire;;;
NFDB_point.4722;POINT (-806336.2460773041 1073930.1959477402);SK-1990-MARVIN;SK;;MARVIN;MARVIN;57.974;-109.0729;1990;8;11;1990-08-11T00:00:00;1990-08-28T00:00:00;279.7257773;N;Wildfire;;;
NFDB_point.13611;POINT (398860.31096794683 380291.0634120023);ON-1990-SIO82;ON;;SIO82;;52.271;-89.0811;1990;8;11;1990-08-11T00:00:00;1990-09-21T00:00:00;735;N;IFR;MON;;
NFDB_point.14478;POINT (166387.56496978042 340134.6683887588);ON-1990-RED31;ON;;RED31;;52.0457;-92.548;1990;8;11;1990-08-11T00:00:00;1990-09-26T00:00:00;1250;N;IFR;MON;;
NFDB_point.10294;POINT (-2029971.5822820878 2108765.848324252);YT-1990-1990HJ003;YT;;1990HJ003;;61.794127;-137.820703;1990;8;9;1990-08-09T00:00:00;;903.09;H;;;;
NFDB_point.1704;POINT (-2030387.1717761015 772815.4982755883);BC-1990-1990-V90011;BC;;1990-V90011;;51.473;-125.656;1990;8;8;1990-08-08T00:00:00;;1255;N;Fire;;;
NFDB_point.3983;POINT (-802487.8114227197 936051.49142014);SK-1990-ASH1;SK;;ASH1;ASH1;56.7396;-108.5208;1990;8;8;1990-08-08T00:00:00;1990-10-02T00:00:00;3390;N;Wildfire;;;
NFDB_point.3986;POINT (-786778.647896473 937451.0061065494);SK-1990-PINE1;SK;;PINE1;PINE1;56.8229;-108.2708;1990;8;8;1990-08-08T00:00:00;1990-10-02T00:00:00;4680;N;Wildfire;;;
NFDB_point.4826;POINT (-793200.980799963 928840.8954302114);SK-1990-MAPLE;SK;;MAPLE;MAPLE;56.6927;-108.3438;1990;8;8;1990-08-08T00:00:00;1990-08-25T00:00:00;528;N;Wildfire;;;
NFDB_point.4835;POINT (-785327.9941667167 920800.4153803899);SK-1990-BALSAM1;SK;;BALSAM1;BALSAM1;56.6354;-108.1875;1990;8;8;1990-08-08T00:00:00;1990-10-02T00:00:00;545;N;Wildfire;;;
NFDB_point.5433;POINT (-690184.596343002 1160639.7900765128);SK-1990-EASTSIDE;SK;;EASTSIDE;EASTSIDE;58.974;-107.4063;1990;8;8;1990-08-08T00:00:00;1990-09-06T00:00:00;14685.68612;N;Wildfire;;;
NFDB_point.8450;POINT (2043613.1454115484 826964.4989490956);QC-1990-4079;QC;;1990-4079;;51.85132;-63.80422;1990;8;8;1990-08-08T00:00:00;1990-09-11T00:00:00;16000;N;;;Nordique;
NFDB_point.13694;POINT (265339.88659825193 370204.0246335212);ON-1990-SIO70;ON;;SIO70;;52.2735;-91.0654;1990;8;8;1990-08-08T00:00:00;1990-09-21T00:00:00;14500;N;IFR;PRO;;
NFDB_point.13706;POINT (414063.4314698603 378167.2156986147);ON-1990-GER75;ON;;GER75;;52.2387;-88.8599;1990;8;8;1990-08-08T00:00:00;1990-09-26T00:00:00;2293;N;IFR;MON;;
NFDB_point.14936;POINT (341314.39520316327 370311.5367313614);ON-1990-SIO86;ON;;SIO86;;52.2257;-89.9429;1990;8;8;1990-08-08T00:00:00;1990-09-21T00:00:00;3030;N;IFR;MON;;
NFDB_point.2855;POINT (-993253.9170002005 808938.9176123524);AB-1990-DND-024-90;AB;;DND-024-90;DND024;55.2008;-111.0785;1990;8;7;1990-08-07T00:00:00;1990-08-28T00:00:00;498.3;N;Crown;;;
NFDB_point.3907;POINT (-824473.6603912008 976000.3149846708);SK-1990-ELMER;SK;;ELMER;ELMER;57.0625;-109.0313;1990;8;7;1990-08-07T00:00:00;1990-09-18T00:00:00;4322.718639;N;Wildfire;;;
NFDB_point.4071;POINT (-863388.1588123708 839122.3893195209);SK-1990-DOLLAR;SK;;DOLLAR;DOLLAR;55.75;-109.1563;1990;8;7;1990-08-07T00:00:00;1990-08-24T00:00:00;500.0045709;N;Wildfire;;;
NFDB_point.4355;POINT (-817881.6353578971 1041338.2126775365);SK-1990-JULES;SK;;JULES;JULES;57.6458;-109.1563;1990;8;7;1990-08-07T00:00:00;1990-09-18T00:00:00;3760.401108;N;Wildfire;;;
NFDB_point.4398;POINT (-624481.4777551574 863541.3160986551);SK-1990-BARNETT;SK;;BARNETT;BARNETT;56.3906;-105.3854;1990;8;7;1990-08-07T00:00:00;1990-09-06T00:00:00;2599.784643;N;Wildfire;;;
NFDB_point.4490;POINT (-764983.942670069 852350.4913523728);SK-1990-DEER;SK;;DEER;DEER;56.0573;-107.6354;1990;8;7;1990-08-07T00:00:00;1990-08-24T00:00:00;525.9906922;H;Wildfire;;;
NFDB_point.4746;POINT (-856392.3736461761 965540.7850138331);SK-1990-EDWARD;SK;;EDWARD;EDWARD;56.8958;-109.5104;1990;8;7;1990-08-07T00:00:00;1990-08-14T00:00:00;2300;N;Wildfire;;;
NFDB_point.4748;POINT (-837361.4301648623 976779.5194624029);SK-1990-RONNIE;SK;;RONNIE;RONNIE;57.0365;-109.2396;1990;8;7;1990-08-07T00:00:00;1990-09-11T00:00:00;1142.427877;N;Wildfire;;;
NFDB_point.4756;POINT (-863118.5872840013 961299.0455908985);SK-1990-NORM1;SK;;NORM1;NORM1;56.8438;-109.6042;1990;8;7;1990-08-07T00:00:00;1990-09-11T00:00:00;27322.78284;N;Wildfire;;;
NFDB_point.4815;POINT (-734134.8243933973 982955.6424847706);SK-1990-LACE;SK;;LACE;LACE;57.3281;-106.0313;1990;8;7;1990-08-07T00:00:00;1990-09-20T00:00:00;3806.95031;N;Wildfire;;;
NFDB_point.5163;POINT (-844059.0349744725 984861.3609119095);SK-1990-STAN;SK;;STAN;STAN;57.0885;-109.4063;1990;8;7;1990-08-07T00:00:00;1990-09-11T00:00:00;1810.234294;N;Wildfire;;;
NFDB_point.5198;POINT (-591782.8845313219 827575.6729637948);SK-1990-PEACH;SK;;PEACH;PEACH;56.1094;-104.7604;1990;8;7;1990-08-07T00:00:00;1990-08-23T00:00:00;1168.874864;N;Wildfire;;;
NFDB_point.5500;POINT (-715367.4554391737 992159.1071522571);SK-1990-TALON;SK;;TALON;TALON;57.4063;-107.2708;1990;8;7;1990-08-07T00:00:00;1990-10-02T00:00:00;10963.78603;N;Wildfire;;;
NFDB_point.6976;POINT (-17591.675291565432 398062.01494004484);MB-1990-5-2-40-90;MB;;5-2-40-90;;52.6012;-95.2629;1990;8;7;1990-08-07T00:00:00;1989-12-01T00:00:00;252.1;N;;;Intensive;
NFDB_point.13070;POINT (-986907.1144183888 1312682.5992046492);PC-WB-1990-90WB055;PC;PC-WB;90WB055;;59.6833;-113.2667;1990;8;7;1990-08-07T00:00:00;1990-08-11T00:00:00;400;N;;;;
NFDB_point.2844;POINT (-1047091.5974860351 863581.9153100657);AB-1990-DL4-040-90;AB;;DL4-040-90;DL4040;55.5572;-112.1427;1990;8;6;1990-08-06T00:00:00;1990-10-29T00:00:00;9927.4;N;Crown;;;
NFDB_point.2849;POINT (-967900.9363503144 883104.5890847086);AB-1990-DL2-077-90;AB;;DL2-077-90;DL2077;55.9172;-110.9805;1990;8;6;1990-08-06T00:00:00;1990-08-16T00:00:00;670.4;N;Crown;;;
NFDB_point.2850;POINT (-967645.1654349712 843348.65847285);AB-1990-DL2-078-90;AB;;DL2-078-90;DL2078;55.5645;-110.8166;1990;8;6;1990-08-06T00:00:00;1990-08-22T00:00:00;470.7;N;Crown;;;
NFDB_point.2851;POINT (-946559.0205558295 865015.8435228546);AB-1990-DL2-088-90;AB;;DL2-088-90;DL2088;55.8044;-110.5706;1990;8;6;1990-08-06T00:00:00;1990-09-11T00:00:00;1418.4;N;Crown;;;
NFDB_point.2854;POINT (-968389.3327386096 788226.9233204126);AB-1990-DND-021-90;AB;;DND-021-90;DND021;55.0731;-110.6116;1990;8;6;1990-08-06T00:00:00;1990-08-24T00:00:00;475.8;N;Surface;;;
NFDB_point.3686;POINT (-843312.9678621351 931179.4977862788);SK-1990-DAWN;SK;;DAWN;DAWN;56.6094;-109.1979;1990;8;6;1990-08-06T00:00:00;1990-09-11T00:00:00;33675.37566;H;Wildfire;;;
NFDB_point.3929;POINT (-619379.6617863774 909816.3656555321);SK-1990-FOSTER;SK;;FOSTER;FOSTER;56.8177;-105.4271;1990;8;6;1990-08-06T00:00:00;1990-08-27T00:00:00;815.0728251;N;Wildfire;;;
NFDB_point.4075;POINT (-836683.2266036316 846262.4548576283);SK-1990-UNLUCKY;SK;;UNLUCKY;UNLUCKY;55.8802;-108.9271;1990;8;6;1990-08-06T00:00:00;1990-09-05T00:00:00;558.9594755;H;Wildfire;;;
NFDB_point.5325;POINT (-873063.8701641884 853967.8811778971);SK-1990-WAX;SK;;WAX;WAX;55.8438;-109.3958;1990;8;6;1990-08-06T00:00:00;1990-10-03T00:00:00;2089.893108;N;Wildfire;;;
NFDB_point.6762;POINT (-58976.69379351443 773973.5964610367);MB-1990-1-3-9-90;MB;;1-3-9-90;;56.0333;-95.9667;1990;8;6;1990-08-06T00:00:00;1990-09-07T00:00:00;1773;N;;;Intensive;
NFDB_point.9436;POINT (1967288.096751534 958755.5195162436);NL-1990-640;NL;;1990-640;;53.236;-63.884;1990;8;6;1990-08-06T00:00:00;;400;N;;;NA;
NFDB_point.5603;POINT (-471439.3517092622 819765.2786146412);SK-1990-HARRIOT;SK;;HARRIOT;HARRIOT;56.1927;-102.7813;1990;8;5;1990-08-05T00:00:00;1990-10-03T00:00:00;3513.560464;N;Wildfire;;;
NFDB_point.9342;POINT (1887178.4079950775 973057.9892773745);NL-1990-634;NL;;1990-634;;53.69;-64.868;1990;8;5;1990-08-05T00:00:00;;563;H;;;NA;
NFDB_point.8352;POINT (1639560.9396310493 566799.5088476255);QC-1990-5110;QC;;1990-5110;;51.25899;-70.73563;1990;8;4;1990-08-04T00:00:00;1990-08-17T00:00:00;2800;N;;;Nordique;
NFDB_point.14702;POINT (315561.61670892575 457969.1288813008);ON-1990-SIO47;ON;;SIO47;;53.0391;-90.2257;1990;8;3;1990-08-03T00:00:00;1990-09-21T00:00:00;550;N;IFR;MON;;
NFDB_point.1685;POINT (-1896810.9328883407 590219.3559247851);BC-1990-1990-V30039;BC;;1990-V30039;;50.527;-122.776;1990;8;2;1990-08-02T00:00:00;;650;H;Fire;;;
NFDB_point.4842;POINT (-522006.8809810815 878987.629283905);SK-1990-AUGUST1;SK;;Aug 01;Aug 01;56.6719;-103.7396;1990;8;2;1990-08-02T00:00:00;1990-08-22T00:00:00;3000;N;Wildfire;;;
NFDB_point.6975;POINT (-78155.9037661749 453531.49338814244);MB-1990-1-4-26-90;MB;;1-4-26-90;;53.1;-96.1833;1990;8;2;1990-08-02T00:00:00;1990-08-29T00:00:00;262.5;N;;;Intensive;
NFDB_point.14386;POINT (521555.0110402641 482139.6310615437);ON-1990-GER57;ON;;GER57;;53.0714;-87.0895;1990;8;2;1990-08-02T00:00:00;1990-09-02T00:00:00;760;N;IFR;MON;;
NFDB_point.5579;POINT (-683259.6539418268 958980.7030502912);SK-1990-MOOSE1;SK;;MOOSE1;MOOSE1;57.1615;-106.6354;1990;8;1;1990-08-01T00:00:00;1990-10-02T00:00:00;32176.62488;N;Wildfire;;;
NFDB_point.13222;POINT (-947336.7212055362 1226239.1191552961);PC-WB-1990-90WB047;PC;PC-WB;90WB047;;59.0167;-112.15;1990;8;1;1990-08-01T00:00:00;;200;U;;;;
NFDB_point.13974;POINT (179658.0021575294 418711.0481191408);ON-1990-SIO49;ON;;SIO49;;52.7548;-92.3036;1990;8;1;1990-08-01T00:00:00;1990-09-21T00:00:00;13000;N;IFR;MON;;
NFDB_point.1687;POINT (-1384801.216656116 1381759.628849071);BC-1990-1990-G90028;BC;;1990-G90028;;59.045;-120.463;1990;7;31;1990-07-31T00:00:00;;12213.4;N;Fire;;;
NFDB_point.1689;POINT (-1467947.0900733033 1321602.0678773392);BC-1990-1990-G90040;BC;;1990-G90040;;58.232;-121.391;1990;7;31;1990-07-31T00:00:00;;600;N;Fire;;;
NFDB_point.2827;POINT (-1145638.3349783646 1266664.9463112326);AB-1990-DF1-064-90;AB;;DF1-064-90;DF1064;58.8363;-115.7432;1990;7;31;1990-07-31T00:00:00;1990-08-12T00:00:00;422.1;N;Crown;;;
NFDB_point.2843;POINT (-1031038.6575974809 839448.1177181527);AB-1990-DL2-066-90;AB;;DL2-066-90;DL2066;55.3826;-111.7902;1990;7;31;1990-07-31T00:00:00;1990-10-31T00:00:00;11809.5;N;Crown;;;
NFDB_point.2853;POINT (-942373.7651205059 755233.0859057033);AB-1990-DND-019-90;AB;;DND-019-90;DND019;54.8367;-110.0843;1990;7;31;1990-07-31T00:00:00;1990-08-29T00:00:00;381.7;N;Crown;;;
NFDB_point.3971;POINT (-661306.9479916514 929655.1332010403);SK-1990-JACKPINE;SK;;JACKPINE;JACKPINE;56.9323;-106.1771;1990;7;31;1990-07-31T00:00:00;1990-09-13T00:00:00;23987.27238;N;Wildfire;;;
NFDB_point.4730;POINT (-624259.9643501865 1020877.560974414);SK-1990-KARLOS;SK;;KARLOS;KARLOS;57.8177;-105.8229;1990;7;31;1990-07-31T00:00:00;1990-09-13T00:00:00;10177.29812;N;Wildfire;;;
NFDB_point.9341;POINT (1956332.12820888 933345.3986309771);NL-1990-633;NL;;1990-633;;53.078;-64.211;1990;7;31;1990-07-31T00:00:00;;250;N;;;NA;
NFDB_point.9340;POINT (1814036.0561707786 932689.742107268);NL-1990-632;NL;;1990-632;;53.659;-66.151;1990;7;30;1990-07-30T00:00:00;;8187;N;;;NA;
NFDB_point.9370;POINT (1869125.555172986 933659.4401698541);NL-1990-629;NL;;1990-629;;53.444;-65.388;1990;7;30;1990-07-30T00:00:00;;437;N;;;NA;
NFDB_point.10984;POINT (-666215.6219021819 1357535.7678851536);NT-1990-CR027-90;NT;;CR027-90;;60.8;-107.6833;1990;7;30;1990-07-30T00:00:00;1990-08-28T00:00:00;500;N;;MON;MON-Monitored;
NFDB_point.10207;POINT (-2021403.6083344182 2242174.1043694457);YT-1990-1990BC007;YT;;1990BC007;;62.799722;-139.366667;1990;7;29;1990-07-29T00:00:00;;341.58;N;;;;
NFDB_point.10285;POINT (-2051058.9957067068 2234222.7705207183);YT-1990-1990BC008;YT;;1990BC008;;62.566667;-139.72;1990;7;29;1990-07-29T00:00:00;;750.9;N;;;;
NFDB_point.8351;POINT (1592211.8866019745 476043.5290145613);QC-1990-5088;QC;;1990-5088;;50.64988;-71.84149;1990;7;28;1990-07-28T00:00:00;1990-08-07T00:00:00;207;N;;;Intensive;
NFDB_point.8362;POINT (1276702.9860399067 387901.976974668);QC-1990-7173;QC;;1990-7173;;50.81295;-76.50505;1990;7;28;1990-07-28T00:00:00;1990-08-09T00:00:00;351;N;;;Intensive;
NFDB_point.8363;POINT (1268229.5180625038 388243.56245652214);QC-1990-7174;QC;;1990-7174;;50.83783;-76.61967;1990;7;28;1990-07-28T00:00:00;1990-08-09T00:00:00;279;N;;;Intensive;
NFDB_point.9368;POINT (1821439.1271558588 877786.9365043668);NL-1990-626;NL;;1990-626;;53.179;-66.415;1990;7;28;1990-07-28T00:00:00;;625;N;;;NA;
NFDB_point.9369;POINT (1851877.156974796 913171.8337454912);NL-1990-627;NL;;1990-627;;53.347;-65.763;1990;7;28;1990-07-28T00:00:00;;625;N;;;NA;
NFDB_point.13527;POINT (396501.11348247615 537065.44235211);ON-1990-GER51;ON;;GER51;;53.6947;-88.8932;1990;7;28;1990-07-28T00:00:00;1990-09-16T00:00:00;473;N;IFR;MON;;
NFDB_point.13777;POINT (319351.60733285884 354328.6211560061);ON-1990-SIO44;ON;;SIO44;;52.0962;-90.2846;1990;7;28;1990-07-28T00:00:00;1990-09-21T00:00:00;360;N;IFR;MON;;
NFDB_point.13788;POINT (558802.2392055141 564363.9900124045);ON-1990-GER60;ON;;GER60;;53.7709;-86.3628;1990;7;28;1990-07-28T00:00:00;1990-08-17T00:00:00;250;N;IFR;MON;;
NFDB_point.5085;POINT (-518611.9288142544 1115100.2538006646);SK-1990-GOOD;SK;;GOOD;GOOD;58.8281;-104.2604;1990;7;27;1990-07-27T00:00:00;1990-08-05T00:00:00;458.4545435;N;Wildfire;;;
NFDB_point.8308;POINT (1258588.3436505222 558587.7713075788);QC-1990-7168;QC;;1990-7168;;52.34233;-76.03623;1990;7;27;1990-07-27T00:00:00;1990-08-21T00:00:00;802;N;;;Nordique;
NFDB_point.8345;POINT (1215732.865414849 423623.86857867055);QC-1990-7169;QC;;1990-7169;;51.27878;-77.20112;1990;7;27;1990-07-27T00:00:00;1990-08-08T00:00:00;330;N;;;Nordique;
NFDB_point.8346;POINT (1364872.201845843 421724.4697084669);QC-1990-7176;QC;;1990-7176;;50.86841;-75.15812;1990;7;27;1990-07-27T00:00:00;1990-08-07T00:00:00;290;N;;;Intensive;
NFDB_point.8347;POINT (1330888.2187077948 396405.8509637015);QC-1990-7177;QC;;1990-7177;;50.74311;-75.7301;1990;7;27;1990-07-27T00:00:00;1990-08-08T00:00:00;240;N;;;Intensive;
NFDB_point.8361;POINT (1277781.740916139 392132.04938755557);QC-1990-7171;QC;;1990-7171;;50.84682;-76.47294;1990;7;27;1990-07-27T00:00:00;1990-08-09T00:00:00;1814;N;;;Intensive;
NFDB_point.8418;POINT (1186061.1090679592 668764.3033819827);QC-1990-7166;QC;;1990-7166;;53.49401;-76.60166;1990;7;27;1990-07-27T00:00:00;1990-08-10T00:00:00;454;N;;;Nordique;
NFDB_point.9499;POINT (1871828.8925869565 812134.5394190387);NL-1990-620;NL;;1990-620;;52.441;-66.164;1990;7;27;1990-07-27T00:00:00;;350;N;;;NA;
NFDB_point.9505;POINT (1980587.6088431948 804580.3934989371);NL-1990-625;NL;;1990-625;;51.937;-64.776;1990;7;27;1990-07-27T00:00:00;;9064;N;;;NA;
NFDB_point.9507;POINT (2026736.109940538 915662.1302315462);NL-1990-622;NL;;1990-622;;52.634;-63.402;1990;7;27;1990-07-27T00:00:00;;600;N;;;NA;
NFDB_point.8359;POINT (1939967.2446932802 726991.2594585726);QC-1990-4067;QC;;1990-4067;;51.47422;-65.81601;1990;7;26;1990-07-26T00:00:00;1990-08-15T00:00:00;950;N;;;Nordique;
NFDB_point.9319;POINT (2019813.258378898 1274465.2995842397);NL-1990-614;NL;;1990-614;;55.514;-60.737;1990;7;26;1990-07-26T00:00:00;;239;N;;;NA;
NFDB_point.14135;POINT (894265.398909064 375614.3210231783);ON-1990-MOO10;ON;;MOO10;;51.5576;-81.8943;1990;7;26;1990-07-26T00:00:00;1990-09-19T00:00:00;10100;N;IFR;PRO;;
NFDB_point.14633;POINT (627470.9196266 246126.6641177386);ON-1990-GER48;ON;;GER48;;50.8195;-86.0063;1990;7;26;1990-07-26T00:00:00;1990-09-26T00:00:00;200;N;IFR;MON;;
NFDB_point.6761;POINT (-2031.6534830714731 773525.9493147875);MB-1990-1-3-8-90;MB;;1-3-8-90;;56.0333;-95.0333;1990;7;25;1990-07-25T00:00:00;1990-09-07T00:00:00;2793.1;N;;;EXT;
NFDB_point.8302;POINT (1122045.4525005366 387383.23520791624);QC-1990-7147;QC;;1990-7147;;51.18735;-78.64371;1990;7;25;1990-07-25T00:00:00;1990-08-08T00:00:00;213;N;;;Nordique;
